时间,最低温度,最高温度,湿度,风向,风力,紫外线,空气质量
2021/8/8,28,35,71,东风,2,弱,39
2021/8/9,24,33,92,东北风,2,最弱,33
2021/8/10,24,28,90,东北风,2,最弱,39
2021/8/11,25,32,93,东北风,2,最弱,39
2021/8/12,23,29,92,东北风,2,最弱,39
2021/8/13,21,24,92,东北风,3,最弱,22
2021/8/14,21,23,98,东北风,2,最弱,51
2021/8/15,23,26,99,北风,1,最弱,57
2021/8/16,24,27,99,东北风,1,最弱,51
2021/8/17,25,31,88,东北风,2,弱,23
2021/8/18,25,32,73,东风,2,强,22
2021/8/19,26,33,88,东南风,2,最弱,34
2021/8/20,25,33,97,南风,2,最弱,21
2021/8/21,26,31,98,东南风,2,弱,76
2021/8/22,28,35,89,东南风,3,最弱,57
2021/8/23,23,32,89,西风,2,最弱,19
2021/8/24,20,26,90,西北风,2,最弱,25
2021/8/25,22,29,79,西风,2,最弱,46
2021/8/26,20,25,91,北风,2,最弱,24
2021/8/27,21,23,95,西北风,2,最弱,27
2021/8/28,24,28,85,东南风,1,最弱,48
2021/8/29,25,34,94,东南风,2,最弱,34
2021/8/30,25,34,66,东南风,3,强,38
2021/8/31,25,36,90,东南风,2,强,47
2021/9/1,24,34,91,东北风,3,中等,41
2021/9/2,24,29,80,西北风,1,最弱,49
2021/9/3,26,33,80,东南风,2,强,52
2021/9/4,25,35,84,东南风,1,最弱,55
2021/9/5,22,32,80,东北风,2,最弱,27
2021/9/6,22,28,85,北风,2,最弱,27
2021/9/7,20,27,80,北风,0,弱,50
2021/9/8,22,30,77,北风,0,强,63
2021/9/9,22,33,91,南风,2,强,59
2021/9/10,22,33,58,西北风,1,强,77
2021/9/11,23,35,89,北风,0,强,57
2021/9/12,21,35,66,东北风,3,强,33
2021/9/13,22,33,72,东北风,2,强,26
2021/9/14,21,32,65,东北风,2,强,35
2021/9/15,20,33,89,北风,0,强,63
2021/9/16,21,33,84,南风,0,强,52
2021/9/17,22,32,70,北风,0,强,58
2021/9/18,24,33,65,南风,2,强,45
2021/9/19,19,34,98,北风,2,弱,14
2021/9/20,19,26,69,西南风,2,最弱,27
2021/9/21,21,31,70,南风,2,强,28
2021/9/22,22,33,63,南风,1,强,32
2021/9/23,24,33,64,东南风,2,中等,65
2021/9/24,25,35,71,东南风,2,强,39
2021/9/25,25,36,56,南风,2,弱,42
2021/9/26,23,36,78,北风,2,中等,34
2021/9/27,23,29,76,东北风,2,强,45
2021/9/28,20,33,77,东北风,1,强,64
2021/9/29,18,27,77,北风,0,强,24
2021/9/30,19,29,62,西南风,1,强,39
2021/10/1,21,32,75,北风,0,强,39
2021/10/2,25,32,72,东南风,3,强,55
2021/10/3,26,35,73,东南风,2,强,59
2021/10/4,22,36,51,南风,3,强,40
2021/10/5,17,27,82,东北风,2,强,22
2021/10/6,16,24,72,北风,3,强,31
2021/10/7,15,21,82,东风,1,中等,23
2021/10/8,16,20,81,东北风,2,弱,25
2021/10/9,18,24,78,北风,3,最弱,32
2021/10/10,14,18,72,东北风,4,最弱,39
2021/10/11,14,20,62,北风,3,最弱,25
2021/10/12,15,23,55,东北风,3,强,23
2021/10/13,18,22,65,北风,2,最弱,34
2021/10/14,15,19,75,东南风,1,最弱,82
2021/10/15,13,17,97,北风,3,最弱,25
2021/10/16,8,15,79,东北风,2,最弱,28
2021/10/17,8,15,61,北风,2,弱,25
2021/10/18,10,16,76,西南风,1,最弱,33
2021/10/19,12,15,91,东北风,2,最弱,42
2021/10/20,8,12,93,北风,2,最弱,20
2021/10/21,9,16,98,北风,2,最弱,43
2021/10/22,9,17,61,东南风,0,最弱,45
2021/10/23,7,20,50,西风,1,强,56
2021/10/24,8,21,61,东北风,1,强,60
2021/10/25,10,22,97,东风,2,中等,74
2021/10/26,14,22,64,西北风,1,弱,66
2021/10/27,13,23,62,北风,2,强,53
2021/10/28,12,24,50,西北风,1,强,89
2021/10/29,12,22,70,西风,1,中等,107
2021/10/30,12,23,63,南风,1,强,136
2021/10/31,15,24,77,北风,2,最弱,79
2021/11/1,15,23,71,东风,1,最弱,75
2021/11/2,13,23,70,东北风,1,最弱,93
2021/11/3,14,23,90,东风,1,中等,78
2021/11/4,16,20,78,东南风,2,最弱,74
2021/11/5,17,19,98,东北风,2,最弱,59
2021/11/6,8,22,71,东北风,3,弱,41
2021/11/7,2,8,55,北风,5,最弱,21
2021/11/8,3,13,49,西北风,2,强,30
2021/11/9,4,15,66,西风,2,最弱,40
2021/11/10,5,19,94,西北风,3,强,48
2021/11/11,6,18,73,北风,2,弱,55
2021/11/12,5,18,35,西北风,2,强,49
2021/11/13,6,20,50,西南风,2,强,55
2021/11/14,8,21,39,南风,2,强,56
2021/11/15,11,21,60,东风,2,强,66
2021/11/16,13,23,39,东北风,2,强,86
2021/11/17,6,18,76,西北风,2,最弱,167
2021/11/18,7,20,94,南风,2,强,145
2021/11/19,11,21,93,东南风,2,最弱,108
2021/11/20,10,17,81,东北风,3,最弱,74
2021/11/21,4,14,36,北风,4,最弱,78
2021/11/22,2,11,46,北风,3,最弱,61
2021/11/23,2,15,91,西南风,2,强,59
2021/11/24,4,18,37,西南风,2,强,62
2021/11/25,4,20,68,西南风,1,强,88
2021/11/26,3,20,50,东北风,2,弱,110
2021/11/27,4,18,68,东北风,2,强,96
2021/11/28,5,18,90,东北风,2,弱,103
2021/11/29,4,18,77,北风,3,强,88
2021/11/30,0,15,29,北风,3,强,33
2021/12/1,0,13,94,东北风,2,强,76
2021/12/2,1,15,43,西南风,1,强,66
2021/12/3,1,18,43,东风,2,中等,88
2021/12/4,2,18,33,东北风,2,弱,71
2021/12/5,1,17,37,东南风,2,强,67
2021/12/6,3,18,48,东北风,2,强,100
2021/12/7,6,14,66,东北风,2,最弱,206
2021/12/8,6,15,54,西北风,1,强,136
2021/12/9,3,15,57,北风,0,强,144
2021/12/10,8,17,64,东北风,0,强,166
2021/12/11,7,11,83,北风,2,最弱,163
2021/12/12,1,12,79,北风,2,最弱,86
2021/12/13,3,11,55,东南风,2,强,108
2021/12/14,7,14,62,东南风,1,强,78
2021/12/15,9,12,90,西北风,1,最弱,72
2021/12/16,5,11,54,北风,2,最弱,74
2021/12/17,-1,11,44,东北风,2,强,55
2021/12/18,0,11,72,东风,1,弱,56
2021/12/19,1,14,59,北风,0,强,88
2021/12/20,3,17,93,东北风,1,强,147
2021/12/21,1,18,39,西北风,0,强,103
2021/12/22,2,19,35,东风,1,强,162
2021/12/23,4,16,35,东北风,2,强,81
2021/12/24,0,8,76,南风,2,最弱,56
2021/12/25,-2,0,41,东北风,3,最弱,36
2021/12/26,-3,1,40,北风,2,最弱,58
2021/12/27,-2,5,33,西南风,1,最弱,70
2021/12/28,-1,8,73,西南风,2,强,105
2021/12/29,-1,11,49,东南风,0,强,65
2021/12/30,-1,12,80,北风,1,强,125
2021/12/31,-1,11,33,东北风,2,最弱,95
2022/1/1,-2,14,56,西南风,1,强,206
2022/1/2,-2,13,32,西南风,1,弱,152
2022/1/3,6,15,76,南风,0,强,160
2022/1/4,4,10,98,东北风,2,最弱,198
2022/1/5,4,5,84,北风,2,最弱,30
2022/1/6,3,7,75,北风,2,最弱,30
2022/1/7,3,9,77,北风,1,最弱,68
2022/1/8,1,8,85,西北风,2,最弱,119
2022/1/9,2,8,95,东风,1,最弱,100
2022/1/10,-1,8,75,北风,2,最弱,100
2022/1/11,-1,10,98,西风,1,强,174
2022/1/12,-1,9,54,南风,4,强,134
2022/1/13,0,9,49,北风,1,强,91
2022/1/14,-1,5,76,南风,0,最弱,113
2022/1/15,3,11,85,西风,1,最弱,121
2022/1/16,4,12,64,西风,1,最弱,142
2022/1/17,0,14,68,东北风,2,最弱,190
2022/1/18,0,13,57,南风,1,中等,198
2022/1/19,1,12,70,东北风,2,中等,218
2022/1/20,6,9,76,东北风,2,最弱,155
2022/1/21,4,6,85,东北风,2,最弱,93
2022/1/22,4,5,90,北风,1,最弱,42
2022/1/23,2,5,93,北风,2,最弱,43
2022/1/24,2,4,91,北风,2,最弱,56
2022/1/25,3,5,92,东北风,1,最弱,80
2022/1/26,1,4,92,北风,3,最弱,45
2022/1/27,0,4,95,北风,2,最弱,46
2022/1/28,0,2,96,北风,2,最弱,68
2022/1/29,-3,5,91,北风,1,最弱,88
2022/1/30,-1,6,96,东风,1,最弱,92
2022/1/31,0,7,62,东北风,2,最弱,86
2022/2/1,2,8,63,东北风,2,弱,70
2022/2/2,0,4,97,东北风,1,最弱,104
2022/2/3,-2,6,86,西北风,2,最弱,60
2022/2/4,-3,11,56,东北风,1,强,71
2022/2/5,1,10,55,东北风,2,强,81
2022/2/6,-1,6,93,东风,2,最弱,77
2022/2/7,-1,2,90,北风,2,最弱,41
2022/2/8,1,4,78,北风,1,最弱,48
2022/2/9,-2,6,81,南风,2,最弱,60
2022/2/10,3,6,90,东风,1,弱,42
2022/2/11,2,6,89,北风,1,最弱,64
2022/2/12,3,8,86,北风,1,最弱,79
2022/2/13,0,8,76,南风,1,最弱,70
2022/2/14,2,9,92,北风,2,强,113
2022/2/15,5,10,81,东风,1,弱,134
2022/2/16,3,9,85,东风,3,最弱,92
2022/2/17,1,4,92,东风,3,最弱,36
2022/2/18,1,2,89,北风,3,最弱,34
2022/2/19,-2,5,60,北风,3,中等,42
2022/2/20,-1,8,89,西南风,1,最弱,51
2022/2/21,1,9,68,北风,1,最弱,124
2022/2/22,0,9,66,东南风,4,最弱,87
2022/2/23,0,10,89,西南风,2,弱,70
2022/2/24,0,12,68,东南风,1,强,114
2022/2/25,1,14,94,东南风,1,强,134
2022/2/26,4,18,80,东北风,2,强,100
2022/2/27,9,19,71,东南风,1,强,88
2022/2/28,9,15,81,西北风,1,最弱,103
2022/3/1,4,18,86,北风,2,最弱,117
2022/3/2,5,19,43,东南风,2,强,76
2022/3/3,8,23,86,西北风,1,强,106
2022/3/4,11,22,50,南风,1,强,94
2022/3/5,11,19,46,东北风,3,强,66
2022/3/6,4,18,88,北风,2,最弱,55
2022/3/7,7,20,85,南风,2,强,51
2022/3/8,9,22,57,东风,2,强,42
2022/3/9,10,24,53,东南风,2,强,47
2022/3/10,12,27,63,东南风,2,强,78
2022/3/11,13,28,61,东南风,1,强,84
2022/3/12,18,29,81,南风,2,最弱,67
2022/3/13,18,29,95,东南风,2,最弱,96
2022/3/14,17,25,75,北风,1,弱,292
2022/3/15,15,28,97,东南风,1,强,104
2022/3/16,12,26,92,西北风,3,最弱,30
2022/3/17,5,10,86,北风,3,最弱,34
2022/3/18,6,13,82,东南风,1,弱,59
2022/3/19,7,14,80,东北风,3,最弱,85
2022/3/20,5,7,91,北风,3,最弱,16
2022/3/21,5,7,92,东北风,2,最弱,16
2022/3/22,4,8,89,北风,2,最弱,20
2022/3/23,5,12,85,东南风,1,最弱,38
2022/3/24,10,18,97,东风,1,最弱,34
2022/3/25,9,14,84,北风,3,最弱,28
2022/3/26,10,15,67,北风,1,最弱,62
2022/3/27,7,20,59,东北风,2,最弱,52
2022/3/28,11,21,56,南风,2,强,64
2022/3/29,12,22,91,东风,2,最弱,62
2022/3/30,15,21,96,北风,2,最弱,52
2022/3/31,10,15,79,东北风,3,最弱,82
2022/4/1,7,17,60,北风,1,最弱,33
2022/4/2,7,21,80,西北风,1,中等,72
2022/4/3,10,22,74,东南风,1,强,96
2022/4/4,12,21,41,东南风,2,强,52
2022/4/5,12,23,51,西南风,2,弱,34
2022/4/6,13,26,49,南风,1,强,45
2022/4/7,14,28,57,东南风,2,强,52
2022/4/8,15,30,89,东南风,3,强,84
2022/4/9,16,30,56,南风,2,最弱,92
2022/4/10,17,31,41,南风,3,强,52
2022/4/11,21,31,39,西南风,3,强,62
2022/4/12,13,27,73,北风,4,最弱,44
2022/4/13,10,17,74,北风,2,最弱,36
2022/4/14,13,17,68,东北风,3,最弱,28
2022/4/15,11,16,65,东北风,2,最弱,35
2022/4/16,10,15,75,西风,2,最弱,77
2022/4/17,10,17,73,西风,3,最弱,50
2022/4/18,12,22,85,西风,2,中等,60
2022/4/19,12,24,49,南风,2,最弱,46
2022/4/20,14,23,77,南风,1,最弱,42
2022/4/21,16,28,77,南风,1,强,70
2022/4/22,17,27,96,东北风,2,最弱,31
2022/4/23,18,27,95,东北风,2,最弱,46
2022/4/24,21,29,88,东南风,3,中等,54
2022/4/25,17,26,97,西北风,2,最弱,35
2022/4/26,18,27,81,东风,2,最弱,29
2022/4/27,18,26,72,东南风,3,最弱,38
2022/4/28,10,22,88,北风,4,最弱,31
2022/4/29,12,19,75,东南风,2,最弱,35
2022/4/30,13,16,78,北风,2,最弱,42
2022/5/1,11,21,62,西南风,2,最弱,48
2022/5/2,13,26,91,南风,2,弱,51
2022/5/3,13,28,62,南风,2,强,48
2022/5/4,15,29,82,东南风,2,强,54
2022/5/5,17,31,46,东南风,2,强,38
2022/5/6,17,32,53,东南风,2,强,52
2022/5/7,20,29,72,东南风,2,最弱,67
2022/5/8,18,27,65,东风,2,最弱,71
2022/5/9,14,25,84,东北风,2,最弱,34
2022/5/10,14,19,84,北风,2,最弱,77
2022/5/11,17,23,75,东北风,2,最弱,52
2022/5/12,18,24,79,北风,2,最弱,58
2022/5/13,16,22,75,东北风,2,中等,51
2022/5/14,11,21,66,北风,3,最弱,38
2022/5/15,13,21,81,北风,1,最弱,57
2022/5/16,17,24,78,西南风,2,中等,48
2022/5/17,16,28,45,南风,3,最弱,42
2022/5/18,17,24,65,东南风,1,最弱,66
2022/5/19,15,20,92,东北风,1,最弱,42
2022/5/20,16,23,82,东南风,1,最弱,70
2022/5/21,18,25,89,南风,1,最弱,77
2022/5/22,19,26,81,西南风,1,最弱,54
2022/5/23,18,29,90,东南风,3,强,52
2022/5/24,20,30,60,东南风,2,最弱,33
2022/5/25,20,31,60,东风,2,中等,42
2022/5/26,19,27,74,北风,1,弱,53
2022/5/27,21,27,86,西北风,2,最弱,74
2022/5/28,22,25,97,南风,1,最弱,42
2022/5/29,23,30,72,西风,2,最弱,28
2022/5/30,22,31,66,北风,2,最弱,62
2022/5/31,22,31,86,东南风,1,弱,38
2022/6/1,23,29,89,东风,1,最弱,52
2022/6/2,24,28,96,东南风,1,弱,52
2022/6/3,24,29,96,东南风,2,强,20
2022/6/4,23,29,98,东南风,1,最弱,35
2022/6/5,21,30,95,北风,1,弱,55
2022/6/6,22,34,96,西南风,1,最弱,60
2022/6/7,23,35,79,东南风,3,中等,66
2022/6/8,24,34,58,东南风,2,最弱,56
2022/6/9,24,32,58,东南风,2,最弱,38
2022/6/10,23,32,67,东南风,1,最弱,46
2022/6/11,23,31,84,东风,2,最弱,34
2022/6/12,21,26,95,南风,1,最弱,42
2022/6/13,21,30,70,西南风,1,最弱,41
2022/6/14,23,33,71,东北风,1,很强,38
2022/6/15,23,34,85,东南风,2,强,39
2022/6/16,23,35,56,西南风,2,最弱,32
2022/6/17,25,34,80,西风,2,强,38
2022/6/18,25,31,82,南风,3,最弱,9
2022/6/19,23,27,93,东南风,1,最弱,20
2022/6/20,24,31,98,南风,2,中等,20
2022/6/21,25,31,71,东南风,2,中等,26
2022/6/22,27,32,74,南风,2,弱,21
2022/6/23,26,32,77,西南风,2,最弱,25
2022/6/24,25,30,90,东南风,2,最弱,32
2022/6/25,28,33,75,南风,2,弱,34
2022/6/26,26,34,77,南风,3,最弱,26
2022/6/27,25,34,99,西风,3,弱,14
2022/6/28,25,33,83,南风,3,弱,31
2022/6/29,25,35,62,南风,2,强,31
2022/6/30,26,33,85,东南风,3,很强,40
2022/7/1,25,34,68,东南风,2,最弱,25
2022/7/2,27,33,59,东风,2,弱,20
2022/7/3,26,34,84,北风,2,最弱,24
2022/7/4,25,31,97,东北风,2,最弱,18
2022/7/5,25,28,96,西南风,1,最弱,13
2022/7/6,25,33,93,东北风,1,中等,25
2022/7/7,24,34,67,南风,3,强,77
2022/7/8,27,34,86,南风,1,弱,29
2022/7/9,29,35,78,西南风,1,强,26
2022/7/10,28,36,67,南风,2,强,28
2022/7/11,29,36,58,南风,3,中等,25
2022/7/12,30,36,69,西南风,1,弱,20
2022/7/13,29,36,58,西南风,3,弱,22
2022/7/14,29,37,64,西南风,2,最弱,30
2022/7/15,29,37,62,西南风,3,最弱,33
2022/7/16,25,36,76,东南风,1,最弱,39
2022/7/17,26,30,88,西南风,1,最弱,28
2022/7/18,27,35,64,东北风,1,最弱,33
2022/7/19,25,33,91,西南风,3,最弱,20
2022/7/20,25,27,91,北风,1,最弱,15
2022/7/21,25,33,97,东南风,2,最弱,40
2022/7/22,25,34,61,西南风,3,中等,21
2022/7/23,24,28,76,北风,1,最弱,22
2022/7/24,26,33,69,东南风,2,强,37
2022/7/25,27,36,70,南风,1,强,30
2022/7/26,23,37,77,东风,1,最弱,43
2022/7/27,27,36,71,西北风,1,强,39
2022/7/28,25,31,95,东风,1,最弱,28
2022/7/29,24,32,75,北风,1,中等,22
2022/7/30,24,34,82,北风,1,强,32
2022/7/31,25,35,77,北风,2,强,32
2022/8/1,26,36,72,东风,2,强,50
2022/8/2,28,37,85,东风,2,强,70
2022/8/3,27,38,77,东南风,2,强,56
2022/8/4,28,37,58,东南风,1,强,35
2022/8/5,29,37,69,南风,3,强,39
2022/8/6,29,36,58,西南风,2,强,23
2022/8/7,29,37,68,南风,2,最弱,26
2022/8/8,30,38,71,东南风,3,强,52
2022/8/9,29,39,70,东南风,3,最弱,36
2022/8/10,29,38,51,东南风,2,最弱,32
2022/8/11,29,37,60,东南风,2,最弱,21
2022/8/12,29,38,46,南风,4,强,18
2022/8/13,29,38,80,南风,1,最弱,57
2022/8/14,30,38,58,东南风,1,最弱,30
2022/8/15,30,38,65,东北风,2,最弱,31
2022/8/16,29,38,70,东风,1,最弱,48
2022/8/17,29,39,60,南风,2,强,34
2022/8/18,30,39,81,东南风,2,最弱,44
2022/8/19,29,39,78,东南风,2,最弱,33
2022/8/20,29,39,64,东风,1,最弱,51
2022/8/21,30,38,68,东南风,2,弱,23
2022/8/22,30,36,56,西南风,1,最弱,25
2022/8/23,25,37,78,北风,3,最弱,37
2022/8/24,26,32,62,北风,2,中等,28
2022/8/25,26,34,71,东北风,2,最弱,42
2022/8/26,27,35,63,西北风,1,弱,24
2022/8/27,24,32,85,东北风,3,最弱,26
2022/8/28,24,34,85,北风,1,最弱,56
2022/8/29,22,23,80,北风,2,最弱,26
2022/8/30,19,23,83,北风,2,最弱,23
2022/8/31,20,25,77,东北风,2,最弱,15
2022/9/1,21,27,76,东北风,2,最弱,29
2022/9/2,20,31,50,东北风,3,强,19
2022/9/3,20,31,50,北风,3,最弱,19
2022/9/4,21,32,51,北风,2,强,50
2022/9/5,21,34,51,东北风,2,强,36
2022/9/6,21,37,41,东风,2,强,54
2022/9/7,22,37,65,东北风,1,最弱,67
2022/9/8,24,36,55,东南风,2,最弱,38
2022/9/9,24,33,52,北风,1,最弱,33
2022/9/10,21,33,61,北风,1,中等,50
2022/9/11,22,33,50,东北风,2,强,43
2022/9/12,21,33,48,北风,2,强,32
2022/9/13,21,33,47,北风,3,强,24
2022/9/14,21,32,53,东北风,2,中等,29
2022/9/15,20,31,77,东北风,1,强,46
2022/9/16,19,33,83,东北风,2,强,51
2022/9/17,21,34,37,北风,1,强,45
2022/9/18,22,34,54,东北风,2,强,38
2022/9/19,20,34,30,东北风,3,强,42
2022/9/20,20,26,42,北风,3,最弱,22
2022/9/21,17,23,63,西北风,2,最弱,47
2022/9/22,19,24,57,西风,1,最弱,49
2022/9/23,20,28,58,北风,1,最弱,62
2022/9/24,17,24,55,北风,3,最弱,51
2022/9/25,16,25,73,东北风,1,最弱,70
2022/9/26,18,29,46,北风,1,中等,38
2022/9/27,20,31,57,北风,2,弱,52
2022/9/28,18,26,54,南风,1,最弱,34
2022/9/29,20,31,83,东北风,1,中等,98
2022/9/30,24,35,89,东风,2,强,98
2022/10/1,27,37,52,南风,3,最弱,75
2022/10/2,27,37,70,东南风,2,强,44
2022/10/3,20,37,66,西南风,2,强,27
2022/10/4,12,21,77,北风,3,最弱,16
2022/10/5,11,12,97,北风,2,最弱,19
2022/10/6,10,11,1,北风,2,最弱,12
2022/10/7,11,14,99,西南风,1,最弱,28
2022/10/8,13,15,1,西北风,1,最弱,13
2022/10/9,6,19,42,北风,2,中等,46
2022/10/10,8,20,62,东北风,1,最弱,36
2022/10/11,10,22,67,东北风,2,强,66
2022/10/12,10,23,48,北风,1,强,48
2022/10/13,9,25,52,北风,2,强,51
2022/10/14,12,25,43,北风,2,强,31
2022/10/15,13,26,39,北风,2,强,44
2022/10/16,14,28,41,北风,2,强,33
2022/10/17,11,23,39,东北风,3,强,80
2022/10/18,7,22,41,北风,3,强,29
2022/10/19,10,23,61,西南风,1,强,78
2022/10/20,15,24,84,东风,2,最弱,98
2022/10/21,13,25,61,西风,1,最弱,97
2022/10/22,14,27,38,北风,2,强,51
2022/10/23,13,27,48,东北风,1,强,66
2022/10/24,16,24,69,东南风,1,最弱,80
2022/10/25,16,23,38,东风,2,最弱,41
2022/10/26,13,18,84,东北风,2,最弱,40
2022/10/27,14,18,94,北风,2,最弱,52
2022/10/28,14,17,80,东北风,2,最弱,31
2022/10/29,13,21,52,北风,1,弱,48
2022/10/30,10,23,75,北风,2,强,53
2022/10/31,10,23,53,北风,2,强,56
2022/11/1,10,24,96,东南风,3,强,73
2022/11/2,10,25,72,东北风,2,强,64
2022/11/3,11,24,47,东北风,2,强,62
2022/11/4,12,20,60,北风,3,强,58
2022/11/5,9,20,97,东南风,2,最弱,89
2022/11/6,9,23,41,东南风,2,强,42
2022/11/7,11,24,66,东北风,2,强,58
2022/11/8,12,25,48,东风,2,强,44
2022/11/9,14,27,95,东风,2,强,140
2022/11/10,16,29,85,东风,3,强,103
2022/11/11,19,25,92,东北风,1,最弱,104
2022/11/12,12,20,58,北风,3,最弱,40
2022/11/13,8,13,66,北风,2,最弱,34
2022/11/14,5,10,75,西南风,1,最弱,40
2022/11/15,7,17,47,东北风,2,弱,51
2022/11/16,10,16,80,西北风,1,最弱,49
2022/11/17,10,19,93,东北风,2,强,81
2022/11/18,11,15,90,北风,2,最弱,64
2022/11/19,8,18,63,东北风,2,中等,34
2022/11/20,12,20,96,东风,1,强,55
2022/11/21,12,17,84,北风,2,最弱,47
2022/11/22,9,16,96,东北风,1,最弱,49
2022/11/23,11,15,98,北风,1,强,42
2022/11/24,11,18,84,东风,2,强,120
2022/11/25,9,20,75,东南风,1,中等,65
2022/11/26,12,21,75,东南风,4,强,93
2022/11/27,16,21,87,东风,2,最弱,50
2022/11/28,9,16,78,西北风,3,最弱,33
2022/11/29,0,11,65,东北风,5,最弱,46
2022/11/30,0,2,58,东北风,4,最弱,32
2022/12/1,0,1,58,西风,1,最弱,34
2022/12/2,0,7,65,南风,1,最弱,42
2022/12/3,5,7,65,北风,2,最弱,64
2022/12/4,2,6,96,北风,2,最弱,31
2022/12/5,2,6,73,东风,1,最弱,53
2022/12/6,5,8,66,东北风,1,最弱,59
2022/12/7,6,10,72,东南风,2,中等,61
2022/12/8,5,12,99,北风,2,弱,83
2022/12/9,3,14,99,东北风,2,中等,113
2022/12/10,-1,14,55,东北风,4,强,207
2022/12/11,-1,8,44,东风,2,中等,76
2022/12/12,-2,10,97,东南风,1,强,90
2022/12/13,-1,13,34,北风,2,强,82
2022/12/14,0,12,53,东南风,2,强,70
2022/12/15,4,12,39,北风,2,弱,79
2022/12/16,1,5,58,东北风,2,最弱,84
2022/12/17,-4,7,82,东风,1,强,60
2022/12/18,-5,9,84,东南风,2,强,72
2022/12/19,-1,13,41,东风,3,强,80
2022/12/20,-1,10,56,东南风,1,最弱,128
2022/12/21,1,15,78,东风,1,强,106
2022/12/22,-3,10,21,东北风,1,强,51
2022/12/23,-2,12,26,西南风,1,强,66
2022/12/24,-1,12,35,东风,2,强,80
2022/12/25,1,11,34,北风,2,强,107
2022/12/26,1,8,54,北风,1,强,106
2022/12/27,2,6,53,北风,3,最弱,98
2022/12/28,-1,6,62,东北风,2,最弱,186
2022/12/29,-3,9,34,东风,2,最弱,97
2022/12/30,-2,11,89,东南风,1,强,199
2022/12/31,-1,10,79,西南风,1,弱,192
2023/1/1,5,10,54,北风,3,最弱,172
2023/1/2,1,10,77,东北风,2,最弱,144
2023/1/3,0,11,91,东南风,2,中等,262
2023/1/4,3,13,77,东北风,2,强,89
2023/1/5,1,11,57,西北风,1,最弱,176
2023/1/6,1,16,91,西南风,2,强,245
2023/1/7,2,19,90,东南风,3,强,132
2023/1/8,2,21,90,东风,2,强,87
2023/1/9,2,18,63,东北风,2,强,310
2023/1/10,3,13,70,东北风,1,强,140
2023/1/11,8,16,75,东南风,3,强,176
2023/1/12,11,16,85,东风,3,最弱,102
2023/1/13,6,13,82,东北风,4,最弱,79
2023/1/14,-2,6,90,北风,3,最弱,38
2023/1/15,-4,0,72,北风,1,弱,30
2023/1/16,-3,3,54,西风,1,强,56
2023/1/17,-3,7,83,南风,1,强,62
2023/1/18,-2,9,80,东南风,1,强,92
2023/1/19,-1,13,88,北风,2,强,102
2023/1/20,-1,13,52,东北风,2,强,104
2023/1/21,3,9,87,西北风,2,最弱,195
2023/1/22,3,8,88,东风,1,弱,188
2023/1/23,-2,8,49,北风,2,最弱,211
2023/1/24,-5,4,36,东北风,2,强,45
2023/1/25,-2,5,84,东风,3,强,94
2023/1/26,-3,4,45,东北风,2,强,110
2023/1/27,-4,8,74,东北风,2,弱,85
2023/1/28,-4,10,83,西南风,1,强,122
2023/1/29,-2,13,89,东南风,2,强,195
2023/1/30,-1,16,76,东南风,3,强,94
2023/1/31,3,21,78,东风,2,强,134
2023/2/1,4,16,31,东北风,4,强,105
2023/2/2,0,6,56,北风,2,最弱,53
2023/2/3,0,10,88,东北风,1,最弱,83
2023/2/4,5,11,77,西南风,2,中等,138
2023/2/5,6,11,79,西南风,2,最弱,178
2023/2/6,7,12,88,西风,1,最弱,206
2023/2/7,8,13,82,东北风,2,中等,64
2023/2/8,6,10,92,东北风,3,最弱,70
2023/2/9,4,7,81,北风,2,最弱,39
2023/2/10,6,7,96,东南风,2,最弱,61
2023/2/11,8,9,93,东北风,1,最弱,45
2023/2/12,5,7,93,北风,4,最弱,15
2023/2/13,0,4,84,北风,3,最弱,61
2023/2/14,-2,8,79,北风,2,强,58
2023/2/15,1,11,85,东风,2,中等,104
2023/2/16,4,9,90,东北风,1,最弱,94
2023/2/17,8,12,69,东南风,1,最弱,122
2023/2/18,4,11,93,西北风,2,最弱,122
2023/2/19,0,16,83,西风,1,强,107
2023/2/20,5,17,38,东北风,2,强,61
2023/2/21,5,12,51,东北风,2,最弱,56
2023/2/22,4,6,57,西风,1,最弱,85
2023/2/23,2,5,82,西北风,2,最弱,58
2023/2/24,1,11,73,东风,2,弱,45
2023/2/25,0,14,62,东风,2,强,122
2023/2/26,0,14,44,东南风,2,最弱,89
2023/2/27,5,17,49,东南风,2,强,100
2023/2/28,8,16,55,西南风,2,最弱,117
2023/3/1,7,18,43,北风,3,强,136
2023/3/2,5,18,50,东南风,2,最弱,126
2023/3/3,6,19,37,南风,3,最弱,106
2023/3/4,7,21,33,南风,2,强,107
2023/3/5,7,24,35,东南风,2,强,74
2023/3/6,10,26,33,东南风,3,最弱,71
2023/3/7,14,23,42,东风,1,最弱,87
2023/3/8,12,22,73,南风,3,最弱,96
2023/3/9,11,24,43,南风,2,强,67
2023/3/10,14,25,26,东风,3,最弱,79
2023/3/11,11,23,32,北风,5,最弱,52
2023/3/12,1,18,23,北风,3,最弱,94
2023/3/13,7,19,28,南风,2,强,66
2023/3/14,12,25,35,东南风,2,强,68
2023/3/15,11,23,40,东北风,3,强,95
2023/3/16,6,17,86,北风,4,最弱,114
2023/3/17,4,8,75,北风,3,最弱,22
2023/3/18,7,9,89,东风,1,最弱,39
