时间,最低温度,最高温度,湿度,风向,风力,紫外线,空气质量
2023/8/10,23,32,67,东南风,2,最弱,83
2023/8/11,23,29,67,东南风,1,中等,65
2023/8/12,22,31,66,东风,2,强,33
2023/8/13,23,34,21,南风,1,强,33
2023/8/14,24,35,57,西南风,1,强,50
2023/8/15,24,34,71,西南风,2,最弱,58
2023/8/16,24,35,49,南风,1,中等,71
2023/8/17,25,32,13,东南风,2,很强,71
2023/8/18,22,36,46,西北风,1,强,52
2023/8/19,23,35,86,东南风,1,最弱,78
2023/8/20,23,33,86,东南风,2,强,65
2023/8/21,22,29,61,西南风,2,中等,41
2023/8/22,20,31,52,东北风,2,中等,29
2023/8/23,21,31,76,东南风,1,强,37
2023/8/24,18,22,91,东北风,1,中等,27
2023/8/25,21,28,63,西南风,1,强,36
2023/8/26,25,25,76,东南风,4,中等,1
2023/8/27,22,32,23,西风,1,强,9
2023/8/28,25,33,58,东南风,3,中等,7
2023/8/29,10,22,79,北风,2,中等,8
2023/8/30,20,32,51,西南风,3,强,1
2023/8/31,24,25,67,东南风,4,很强,7
2023/9/1,20,30,69,西南风,1,很强,44
2023/9/2,20,28,59,南风,2,最弱,58
2023/9/3,21,30,30,东南风,1,强,62
2023/9/4,22,30,49,南风,1,强,85
2023/9/5,22,32,40,东南风,2,中等,113
2023/9/6,22,32,28,西南风,2,强,96
2023/9/7,23,31,69,西南风,3,最弱,87
2023/9/8,22,28,93,北风,2,最弱,120
2023/9/9,20,23,90,东南风,1,强,32
2023/9/10,20,24,51,南风,1,强,35
2023/9/11,19,29,33,东北风,2,中等,48
2023/9/12,16,27,60,东南风,1,弱,26
2023/9/13,16,27,80,南风,2,强,43
2023/9/14,16,29,38,西南风,2,强,55
2023/9/15,17,29,34,南风,2,强,65
2023/9/16,19,29,22,南风,2,弱,83
2023/9/17,19,29,71,西南风,2,最弱,84
2023/9/18,19,30,46,东南风,1,最弱,46
2023/9/19,15,24,82,东北风,2,强,28
2023/9/20,15,27,96,东北风,1,最弱,26
2023/9/21,16,28,45,西南风,1,强,49
2023/9/22,16,27,65,东北风,3,强,33
2023/9/23,15,25,40,东南风,2,弱,38
2023/9/24,15,21,36,西南风,1,中等,51
2023/9/25,15,22,40,西南风,1,最弱,51
2023/9/26,16,24,79,西南风,2,最弱,76
2023/9/27,13,28,87,西北风,2,弱,67
2023/9/28,15,26,47,西南风,1,中等,33
2023/9/29,14,27,41,西北风,2,强,46
2023/9/30,11,25,61,西北风,3,最弱,23
2023/10/1,11,26,14,西南风,1,强,28
2023/10/2,14,23,67,西南风,2,强,56
2023/10/3,15,25,50,西南风,2,强,61
2023/10/4,9,24,41,西北风,3,强,20
2023/10/5,12,21,47,西南风,1,强,24
2023/10/6,11,22,42,东风,1,强,36
2023/10/7,11,22,42,西南风,2,强,65
2023/10/8,12,22,72,西北风,2,强,48
2023/10/9,10,23,44,北风,3,强,24
2023/10/10,10,23,41,南风,1,强,26
2023/10/11,12,23,55,西南风,2,最弱,55
2023/10/12,12,20,23,西南风,2,强,106
2023/10/13,9,22,61,西北风,3,最弱,72
2023/10/14,10,24,30,西北风,2,强,27
2023/10/15,7,23,60,东北风,2,强,32
2023/10/16,8,21,54,南风,1,强,40
2023/10/17,14,21,97,西南风,1,弱,63
2023/10/18,11,22,70,西北风,3,最弱,34
2023/10/19,6,20,73,西北风,3,强,21
2023/10/20,5,18,37,西北风,3,强,25
2023/10/21,6,22,62,西南风,1,强,41
2023/10/22,7,23,84,南风,1,强,54
2023/10/23,8,20,46,西南风,1,中等,129
2023/10/24,9,23,78,西南风,1,强,178
2023/10/25,10,27,80,西北风,2,中等,122
2023/10/26,6,22,53,南风,2,弱,38
2023/10/27,7,22,43,西南风,1,强,68
2023/10/28,9,21,65,东风,1,强,108
2023/10/29,11,19,63,东北风,1,强,179
2023/10/30,11,22,35,东北风,1,最弱,154
2023/10/31,12,20,72,东南风,1,强,117
2023/11/1,12,22,93,东南风,1,强,193
2023/11/2,9,20,18,西北风,2,强,112
2023/11/3,6,17,25,东南风,2,最弱,39
2023/11/4,10,16,79,东南风,1,强,66
2023/11/5,5,11,76,东北风,2,中等,45
2023/11/6,0,8,18,西北风,4,中等,44
2023/11/7,2,12,88,南风,2,最弱,43
2023/11/8,2,14,58,东北风,1,强,59
2023/11/9,-2,8,45,西北风,4,强,21
2023/11/10,-4,5,75,北风,2,很强,18
2023/11/11,-2,7,76,西北风,2,最弱,17
2023/11/12,-4,6,39,西北风,3,强,20
2023/11/13,-3,7,81,西南风,1,最弱,36
2023/11/14,-2,11,86,西南风,1,最弱,68
2023/11/15,2,9,35,西南风,1,最弱,73
2023/11/16,-1,11,55,西北风,3,最弱,28
2023/11/17,-2,9,75,西北风,4,最弱,21
2023/11/18,0,11,87,西南风,1,弱,45
2023/11/19,0,17,93,北风,2,最弱,53
2023/11/20,1,15,19,西南风,1,强,96
2023/11/21,3,12,79,东北风,1,最弱,162
2023/11/22,-2,16,93,西北风,2,最弱,128
2023/11/23,-8,1,72,西北风,4,强,32
2023/11/24,-6,1,60,北风,1,最弱,28
2023/11/25,-6,1,38,南风,2,最弱,60
2023/11/26,-5,2,52,东南风,1,强,67
2023/11/27,-5,10,73,西北风,3,最弱,51
2023/11/28,-4,4,87,西南风,2,最弱,29
2023/11/29,-5,1,77,西北风,4,最弱,23
2023/11/30,-6,3,95,西北风,3,最弱,21
2023/12/1,-6,3,81,西北风,1,中等,10
2023/12/2,-5,10,61,北风,2,中等,6
2023/12/3,-4,9,93,西南风,1,最弱,10
2023/12/4,-3,10,57,北风,1,最弱,8
2023/12/5,-1,8,96,西风,1,最弱,1
2023/12/6,-2,11,72,西北风,2,最弱,4
2023/12/7,-2,9,63,东北风,1,最弱,3
2023/12/8,-2,12,91,西北风,1,最弱,4
2023/12/9,-3,8,78,东南风,1,中等,6
2023/12/10,-4,0,75,东南风,2,很强,6
2023/12/11,-7,-1,94,西风,1,弱,4
2023/12/12,-4,-2,63,南风,2,最弱,7
2023/12/13,-5,-1,42,东风,2,很强,2
2023/12/14,-7,-3,25,东南风,1,强,3
2023/12/15,-13,-4,68,西北风,3,最弱,5
2023/12/16,-16,-7,71,西北风,4,中等,4
2023/12/17,-14,-6,16,西南风,1,最弱,10
2023/12/18,-12,-4,70,东南风,1,弱,6
2023/12/19,-12,-6,30,西北风,4,强,10
2023/12/20,-15,-7,79,西北风,3,最弱,10
2023/12/21,-13,-5,77,西北风,3,最弱,10
2023/12/22,-11,-3,35,西北风,1,强,9
2023/12/23,-9,0,83,西北风,2,中等,6
2023/12/24,-9,0,66,西北风,2,最弱,5
2023/12/25,-7,1,45,西南风,1,强,7
2023/12/26,-7,3,73,东北风,1,强,5
2023/12/27,-9,2,75,西北风,1,中等,1
2023/12/28,-8,4,98,西北风,1,最弱,10
2023/12/29,-6,3,62,西北风,1,最弱,2
2023/12/30,-2,2,42,西北风,1,强,9
2023/12/31,-8,5,60,北风,2,弱,25
2024/1/1,-7,2,84,西风,1,最弱,103
2024/1/2,-7,5,75,西北风,1,最弱,126
2024/1/3,-6,5,76,西北风,1,中等,32
2024/1/4,-7,5,86,西北风,2,最弱,85
2024/1/5,-6,6,64,西北风,1,强,40
2024/1/6,-9,2,96,西北风,3,最弱,22
2024/1/7,-9,-1,42,西北风,1,强,24
2024/1/8,-5,1,54,东北风,1,强,63
2024/1/9,-8,5,92,北风,2,中等,50
2024/1/10,-7,3,78,西南风,1,最弱,50
2024/1/11,-2,7,80,西北风,1,最弱,107
2024/1/12,-3,6,85,东北风,1,强,128
2024/1/13,-3,2,48,东北风,1,强,79
2024/1/14,-9,2,76,北风,3,最弱,27
2024/1/15,-7,3,78,西北风,1,最弱,37
2024/1/16,-3,1,77,南风,1,最弱,86
2024/1/17,-4,3,78,西北风,1,弱,129
2024/1/18,-6,3,71,南风,2,强,98
2024/1/19,-5,0,79,东南风,1,最弱,63
2024/1/20,-9,1,88,南风,2,最弱,57
2024/1/21,-11,-4,26,西北风,4,强,25
2024/1/22,-11,-3,93,西北风,3,最弱,19
2024/1/23,-8,0,90,西北风,3,中等,19
2024/1/24,-6,4,68,西北风,2,强,27
2024/1/25,-4,5,67,西北风,3,中等,25
2024/1/26,-6,5,63,北风,2,最弱,37
2024/1/27,-7,4,40,西北风,2,强,36
2024/1/28,-7,6,77,西北风,1,最弱,51
2024/1/29,-4,3,54,东风,2,最弱,94
2024/1/30,-4,-1,97,东北风,1,最弱,132
2024/1/31,-6,1,87,东北风,2,强,67
2024/2/1,-8,-1,47,南风,2,最弱,38
2024/2/2,-7,0,46,东南风,1,强,67
2024/2/3,-7,4,89,东南风,1,弱,86
2024/2/4,-4,0,73,东南风,1,最弱,119
2024/2/5,-5,4,90,西南风,1,最弱,102
2024/2/6,-5,4,72,西北风,3,强,57
2024/2/7,-6,6,80,西北风,2,强,26
2024/2/8,-5,6,52,西北风,1,弱,32
2024/2/9,-4,9,81,西北风,2,弱,57
2024/2/10,-4,7,96,西北风,1,最弱,37
2024/2/11,-4,12,48,西北风,1,最弱,87
2024/2/12,-3,12,64,东北风,1,强,131
2024/2/13,-1,15,97,东北风,1,最弱,162
2024/2/14,-3,12,97,北风,3,最弱,69
2024/2/15,-4,9,91,西北风,2,弱,25
2024/2/16,0,9,80,西南风,1,中等,66
2024/2/17,2,11,82,东南风,1,最弱,94
2024/2/18,3,9,69,东北风,2,弱,93
2024/2/19,-5,3,33,北风,3,很强,30
2024/2/20,-4,-1,96,东南风,1,最弱,24
2024/2/21,-5,0,56,西南风,1,最弱,23
2024/2/22,-6,3,88,西北风,2,最弱,22
2024/2/23,-5,3,75,南风,1,最弱,41
2024/2/24,-4,5,40,西南风,1,最弱,64
2024/2/25,-4,10,1,西北风,2,最弱,45
2024/2/26,-4,4,84,南风,2,最弱,81
2024/2/27,-3,5,70,西南风,2,最弱,71
2024/2/28,-3,6,76,东北风,2,最弱,71
2024/2/29,-5,4,76,西北风,4,最弱,27
2024/3/1,-4,5,77,西南风,2,最弱,38
2024/3/2,-3,11,93,西北风,2,最弱,81
2024/3/3,-2,9,92,东南风,1,中等,56
2024/3/4,0,6,96,东北风,2,最弱,55
2024/3/5,-1,4,58,北风,1,强,79
2024/3/6,-1,9,68,东北风,1,强,55
2024/3/7,-2,11,61,西北风,3,强,72
2024/3/8,-2,11,60,西南风,1,中等,24
2024/3/9,-1,14,71,西南风,2,中等,64
2024/3/10,1,13,92,东风,1,最弱,119
2024/3/11,0,17,51,东北风,2,强,84
2024/3/12,2,15,91,西南风,1,中等,47
2024/3/13,2,20,43,西北风,1,强,65
2024/3/14,5,21,41,西南风,2,强,59
2024/3/15,7,21,83,南风,2,最弱,110
2024/3/16,6,21,78,西北风,3,最弱,123
2024/3/17,2,14,26,南风,1,强,37
2024/3/18,3,16,66,东南风,1,强,115
2024/3/19,1,16,82,西北风,4,最弱,81
2024/3/20,1,15,73,西南风,2,最弱,54
2024/3/21,4,13,56,东南风,1,最弱,85
2024/3/22,6,23,94,西北风,3,最弱,68
2024/3/23,8,21,51,东南风,1,强,89
2024/3/24,6,12,47,东南风,2,弱,78
2024/3/25,6,16,80,东风,1,最弱,85
2024/3/26,7,12,90,西南风,2,最弱,114
2024/3/27,8,10,73,东风,1,强,154
2024/3/28,6,16,75,西北风,3,弱,206
2024/3/29,8,20,65,西北风,3,最弱,93
2024/3/30,8,22,72,西北风,2,最弱,48
2024/3/31,7,21,60,东南风,1,强,84
2024/4/1,9,14,86,东南风,3,最弱,78
2024/4/2,11,20,86,东北风,2,中等,84
2024/4/3,10,20,84,西南风,2,最弱,71
2024/4/4,5,16,71,东南风,2,弱,70
2024/4/5,8,20,88,南风,1,最弱,70
2024/4/6,13,27,76,西风,1,最弱,101
2024/4/7,12,26,61,西北风,1,最弱,44
2024/4/8,8,21,27,东南风,3,强,89
2024/4/9,7,16,64,南风,3,强,61
2024/4/10,6,11,70,东南风,1,强,68
2024/4/11,11,22,13,西南风,1,强,119
2024/4/12,16,27,62,西南风,2,最弱,166
2024/4/13,16,26,70,南风,3,强,80
2024/4/14,12,19,72,西南风,2,强,64
2024/4/15,11,23,88,西北风,4,弱,93
2024/4/16,8,26,58,西风,1,最弱,57
2024/4/17,13,27,73,西南风,1,最弱,93
2024/4/18,15,29,75,东南风,2,强,89
2024/4/19,12,20,58,东风,3,最弱,64
2024/4/20,10,22,52,北风,1,强,50
2024/4/21,13,24,56,南风,2,最弱,94
2024/4/22,14,24,88,东北风,1,最弱,96
2024/4/23,9,20,67,东北风,3,最弱,25
2024/4/24,12,25,58,西南风,3,强,53
2024/4/25,15,27,66,东南风,2,弱,104
2024/4/26,16,27,80,西南风,1,最弱,116
2024/4/27,15,22,61,东南风,3,强,94
2024/4/28,11,16,80,东风,3,弱,26
2024/4/29,7,14,84,东北风,1,很强,27
2024/4/30,9,24,88,西北风,2,最弱,33
2024/5/1,11,26,74,西南风,2,最弱,47
2024/5/2,13,27,77,西南风,2,强,64
2024/5/3,14,26,57,西南风,3,强,62
2024/5/4,13,22,57,东南风,2,最弱,74
2024/5/5,15,21,96,东南风,1,最弱,94
2024/5/6,14,26,95,东北风,3,最弱,64
2024/5/7,13,28,38,东北风,1,弱,58
2024/5/8,16,29,78,西南风,2,强,79
2024/5/11,14,25,86,西北风,4,最弱,124
2024/5/12,13,29,26,西北风,3,强,44
2024/5/13,18,31,29,西南风,2,强,59
2024/5/14,15,32,83,东北风,4,弱,64
2024/5/15,14,26,44,西北风,2,强,34
2024/5/16,16,28,80,西南风,2,强,63
2024/5/17,18,31,79,东风,2,弱,89
2024/5/18,20,31,96,东南风,2,最弱,99
2024/5/19,17,24,98,东风,2,最弱,63
2024/5/20,16,26,77,南风,3,最弱,36
2024/5/21,17,28,82,南风,2,最弱,54
2024/5/22,22,30,40,西南风,2,很强,96
2024/5/23,17,29,69,东北风,3,最弱,69
2024/5/24,15,19,48,东南风,2,中等,36
2024/5/25,12,14,73,东风,2,弱,27
2024/5/26,15,28,75,西北风,4,弱,30
2024/5/27,15,29,70,东北风,1,强,40
2024/5/28,20,30,71,西南风,1,最弱,75
2024/5/29,20,31,51,西南风,3,强,77
2024/5/30,19,32,88,西南风,2,最弱,45
2024/6/1,18,32,35,西南风,1,弱,45
2024/6/2,18,31,72,东北风,2,最弱,50
2024/6/3,19,33,72,西南风,1,中等,71
2024/6/4,21,33,67,南风,2,弱,73
2024/6/5,21,29,53,南风,2,中等,69
2024/6/6,20,30,49,西南风,3,弱,82
2024/6/7,15,23,74,西北风,1,弱,55
2024/6/8,19,30,76,西南风,1,强,70
2024/6/9,20,35,58,东北风,1,强,81
2024/6/10,22,33,72,西南风,1,最弱,79
2024/6/11,22,36,69,西南风,2,强,74
2024/6/12,23,36,80,西南风,1,中等,82
2024/6/13,22,33,85,西南风,1,最弱,77
2024/6/14,21,33,59,北风,1,强,50
2024/6/15,20,32,73,北风,2,最弱,45
2024/6/16,22,35,80,西南风,1,很强,70
2024/6/17,24,37,70,西南风,2,中等,89
2024/6/18,25,37,59,西南风,2,强,93
2024/6/19,24,36,12,南风,3,强,91
2024/6/20,23,32,79,东南风,2,最弱,74
2024/6/23,19,29,67,西北风,3,最弱,127
2024/6/24,20,33,9,西北风,2,很强,32
2024/6/25,20,35,75,东北风,1,中等,53
2024/6/26,24,36,67,西南风,2,强,87
2024/6/27,24,35,79,西南风,4,强,73
2024/6/28,24,35,69,西南风,3,弱,83
2024/6/29,23,32,90,东南风,2,最弱,73
2024/6/30,10,23,51,北风,4,最弱,5
2024/7/1,22,28,50,东南风,1,最弱,38
2024/7/2,18,25,77,北风,2,最弱,42
2024/7/3,20,28,76,南风,2,强,41
2024/7/4,22,29,83,东南风,1,中等,74
2024/7/5,23,32,44,南风,2,强,86
2024/7/6,24,33,41,西南风,2,强,45
2024/7/7,24,32,67,东南风,1,弱,47
2024/7/8,23,33,84,东北风,2,弱,40
2024/7/9,23,32,65,南风,1,最弱,72
2024/7/10,24,34,82,西南风,1,最弱,84
2024/7/11,25,34,39,西南风,2,强,87
2024/7/12,22,32,84,西南风,2,最弱,56
2024/7/14,22,29,71,东南风,2,弱,84
2024/7/15,23,29,58,南风,2,弱,57
2024/7/16,23,29,60,东南风,2,中等,43
2024/7/17,22,35,64,西南风,1,强,34
2024/7/18,25,37,78,西北风,3,中等,37
2024/7/19,26,35,64,西南风,2,最弱,65
2024/7/20,26,34,50,西南风,2,最弱,58
2024/7/21,27,34,61,西南风,2,中等,48
2024/7/22,26,32,56,西南风,1,强,43
2024/7/23,27,35,58,西南风,2,强,61
2024/7/24,24,36,88,东南风,1,中等,44
2024/7/25,25,27,85,东南风,1,最弱,29
2024/7/26,25,32,50,东南风,2,强,38
2024/7/27,25,33,76,东南风,2,最弱,39
2024/7/28,26,35,67,西南风,2,强,35
2024/7/29,25,35,96,东南风,2,最弱,46
2024/7/30,25,29,83,东南风,1,最弱,20
2024/7/31,24,32,75,东北风,2,最弱,2
2024/8/1,26,34,87,东北风,1,很强,34
2024/8/2,25,34,60,东南风,1,强,40
2024/8/3,25,32,31,东风,1,强,37
2024/8/4,25,32,72,东南风,1,强,42
2024/8/5,24,33,36,南风,1,强,32
2024/8/6,25,34,92,东南风,2,最弱,53
2024/8/7,24,31,51,西南风,2,强,55
2024/8/8,25,33,62,东南风,1,最弱,47
2024/8/9,24,29,77,东南风,2,强,58
2024/8/10,24,33,81,南风,2,中等,29
2024/8/11,24,32,14,西北风,3,很强,29
2024/8/12,23,30,72,北风,3,最弱,20
2024/8/13,22,28,52,东北风,2,强,20
2024/8/14,23,32,72,东南风,1,强,28
2024/8/15,24,31,33,南风,2,强,48
2024/8/16,24,30,40,西南风,1,中等,52
2024/8/17,23,31,97,南风,1,最弱,44
2024/8/18,23,30,79,东南风,1,最弱,36
2024/8/19,23,28,70,东南风,2,弱,29
2024/8/20,22,28,73,东北风,1,弱,22
2024/8/21,23,31,72,南风,1,最弱,26
2024/8/22,24,35,64,西北风,1,中等,31
2024/8/23,24,33,58,南风,1,强,50
2024/8/24,24,32,72,南风,1,中等,39
2024/8/25,22,29,99,东风,1,最弱,36
2024/8/26,19,22,59,东北风,3,最弱,27
2024/8/27,18,30,81,东北风,2,最弱,23
2024/8/28,18,30,81,南风,1,最弱,38
2024/8/29,21,30,88,南风,2,弱,47
2024/8/30,23,34,76,东风,1,弱,70
2024/8/31,25,29,62,东风,2,最弱,42
2024/9/1,19,32,93,东北风,3,最弱,30
2024/9/2,18,28,92,东南风,1,最弱,23
2024/9/3,20,27,76,南风,2,最弱,37
2024/9/4,21,25,44,东南风,1,强,62
2024/9/5,17,29,44,东北风,3,中等,32
2024/9/6,21,29,94,南风,1,最弱,31
2024/9/7,18,21,71,东北风,2,最弱,26
2024/9/8,20,23,19,东北风,1,很强,28
2024/9/9,21,23,93,东北风,1,最弱,70
2024/9/10,19,24,83,北风,1,最弱,19
2024/9/11,17,27,62,东北风,1,强,23
2024/9/12,18,29,63,东风,1,弱,28
2024/9/13,19,28,48,东南风,2,强,35
2024/9/14,16,25,86,东北风,3,强,25
2024/9/15,17,25,63,东南风,1,最弱,32
2024/9/16,19,28,71,东风,1,弱,44
2024/9/17,20,29,44,东风,2,强,27
2024/9/18,20,29,32,东南风,2,中等,40
2024/9/19,17,30,38,东南风,1,最弱,53
2024/9/20,12,20,57,东北风,3,弱,36
2024/9/21,12,23,46,西北风,3,最弱,19
2024/9/22,11,23,73,东北风,1,最弱,21
2024/9/23,12,24,67,西南风,2,最弱,38
2024/9/24,14,25,64,南风,2,最弱,58
2024/9/25,14,25,77,东北风,2,中等,52
2024/9/26,16,23,77,东南风,2,强,38
2024/9/27,18,24,71,东南风,2,最弱,47
2024/9/28,19,22,70,东北风,2,强,56
2024/9/29,15,25,80,西南风,2,弱,72
2024/9/30,13,20,58,北风,3,中等,19
2024/10/1,7,17,69,西北风,4,强,18
2024/10/2,7,20,75,西北风,2,最弱,18
2024/10/3,8,22,73,南风,2,弱,31
2024/10/4,9,22,86,西南风,2,弱,64
2024/10/5,13,23,86,南风,1,最弱,85
2024/10/6,10,18,56,东北风,2,强,85
2024/10/7,8,22,60,北风,2,最弱,27
2024/10/8,10,23,33,西南风,1,强,28
2024/10/9,11,19,44,西南风,1,弱,92
2024/10/10,8,22,40,西北风,1,强,24
2024/10/11,10,23,74,东南风,1,强,57
2024/10/12,13,24,41,东南风,1,强,91
2024/10/13,13,18,14,东南风,1,强,122
2024/10/14,12,20,86,西南风,2,最弱,133
2024/10/15,10,21,47,东北风,2,强,46
2024/10/16,13,18,78,南风,2,最弱,47
2024/10/17,14,17,72,东北风,1,弱,59
2024/10/18,5,18,77,东北风,2,强,42
2024/10/19,2,13,61,东北风,2,强,17
2024/10/20,1,12,67,南风,3,中等,37
2024/10/21,6,13,51,南风,1,强,55
2024/10/22,3,17,81,西北风,3,很强,29
2024/10/23,5,19,71,西南风,1,弱,45
2024/10/24,7,21,88,东风,1,强,72
2024/10/25,10,19,68,东南风,1,中等,164
2024/10/26,10,16,94,东北风,1,中等,216
2024/10/27,4,18,46,北风,2,强,24
2024/10/28,7,19,83,南风,1,中等,45
2024/10/29,7,19,79,西北风,1,最弱,101
2024/10/30,10,18,80,东南风,1,中等,116
2024/10/31,12,17,77,北风,1,最弱,169
2024/11/1,9,20,79,西北风,1,最弱,151
2024/11/2,8,12,97,西南风,2,强,129
2024/11/3,4,20,29,西北风,3,强,74
2024/11/4,1,12,53,西北风,2,强,16
2024/11/5,2,16,82,西北风,2,弱,42
2024/11/6,2,16,90,东风,1,弱,58
2024/11/7,5,15,73,东北风,1,最弱,105
2024/11/8,6,16,85,东南风,1,最弱,149
2024/11/9,7,16,31,西南风,2,最弱,159
2024/11/10,7,19,75,东北风,2,弱,133
2024/11/11,5,13,42,东南风,1,强,83
2024/11/12,9,17,88,东风,1,弱,102
2024/11/13,8,10,82,东北风,1,最弱,78
2024/11/14,7,19,72,北风,1,最弱,53
2024/11/15,8,14,55,东南风,1,中等,78
2024/11/16,2,14,64,西北风,3,强,43
2024/11/17,-3,11,64,西北风,2,最弱,30
2024/11/18,-1,8,35,东南风,2,强,45
2024/11/19,0,10,75,西南风,1,最弱,57
2024/11/20,3,15,55,西北风,2,中等,71
2024/11/21,0,16,96,西北风,3,最弱,29
2024/11/22,1,14,58,东南风,1,中等,32
2024/11/23,2,10,66,南风,2,弱,51
2024/11/24,3,9,51,北风,2,强,147
2024/11/25,1,7,94,西北风,1,最弱,19
2024/11/26,-2,2,56,西北风,4,强,18
2024/11/27,-4,4,41,西北风,4,最弱,19
2024/11/28,0,6,78,西北风,4,最弱,31
2024/11/29,1,12,92,西风,3,最弱,53
2024/11/30,3,12,82,西北风,2,中等,70
2024/12/1,-1,15,50,西北风,2,强,8
2024/12/2,-4,4,40,西北风,3,强,4
2024/12/3,-3,9,32,西北风,2,最弱,9
2024/12/4,-2,8,80,西北风,2,中等,7
2024/12/5,-2,9,74,西北风,3,最弱,10
2024/12/6,-3,7,52,西北风,2,中等,10
2024/12/7,-5,4,42,西北风,3,中等,9
2024/12/8,-6,6,62,西北风,1,最弱,1
2024/12/9,-3,6,75,西北风,1,最弱,9
2024/12/10,-2,6,88,东北风,2,最弱,4
2024/12/11,-4,5,17,东南风,1,弱,8
2024/12/12,-3,3,94,西南风,1,最弱,9
2024/12/13,-5,3,74,西北风,4,最弱,9
2024/12/14,-3,5,60,西北风,4,强,3
2024/12/15,-3,8,88,西北风,2,最弱,2
2024/12/16,-3,9,64,西北风,2,强,9
2024/12/17,-4,5,82,北风,3,最弱,1
2024/12/18,-7,4,86,西北风,2,最弱,6
2024/12/19,-6,2,53,西南风,2,最弱,10
2024/12/20,-5,3,83,西北风,3,最弱,6
2024/12/21,-6,3,91,西北风,3,最弱,8
2024/12/22,-5,5,43,西北风,1,强,10
2024/12/23,-7,7,60,北风,2,中等,2
2024/12/24,-7,5,86,西南风,1,最弱,8
2024/12/25,-4,6,92,西北风,3,最弱,3
2024/12/26,-5,2,41,西北风,3,强,2
2024/12/27,-7,1,54,西北风,4,强,3
2024/12/28,-6,6,67,西北风,2,强,3
2024/12/29,-3,5,84,南风,1,最弱,4
2024/12/30,-5,7,87,西北风,4,最弱,8
2024/12/31,-3,7,72,西南风,1,强,46
